-1.000000	-0.003769	0.995353	-1.002892
-0.980000	-0.004266	0.994610	-1.003141
-0.960000	-0.004816	0.993751	-1.003383
-0.940000	-0.005423	0.992759	-1.003605
-0.920000	-0.006092	0.991614	-1.003797
-0.900000	-0.006825	0.990293	-1.003944
-0.880000	-0.007629	0.988771	-1.004028
-0.860000	-0.008505	0.987018	-1.004028
-0.840000	-0.009458	0.985001	-1.003918
-0.820000	-0.011611	0.980029	-1.003250
-0.800000	-0.011611	0.980029	-1.003250
-0.780000	-0.012816	0.976989	-1.002620
-0.760000	-0.014110	0.973517	-1.001738
-0.740000	-0.015497	0.969559	-1.000553
-0.720000	-0.016978	0.965059	-0.999015
-0.700000	-0.018554	0.959956	-0.997063
-0.680000	-0.020225	0.954186	-0.994635
-0.660000	-0.021992	0.947680	-0.991663
-0.640000	-0.023853	0.940369	-0.988074
-0.620000	-0.025807	0.932178	-0.983792
-0.600000	-0.027852	0.923033	-0.978737
-0.580000	-0.029984	0.912860	-0.972827
-0.560000	-0.032198	0.901583	-0.965979
-0.540000	-0.034489	0.889130	-0.958108
-0.520000	-0.036851	0.875429	-0.949131
-0.500000	-0.039277	0.860414	-0.938968
-0.480000	-0.041757	0.844025	-0.927540
-0.460000	-0.044284	0.826208	-0.914776
-0.440000	-0.046846	0.806917	-0.900609
-0.420000	-0.049432	0.786119	-0.884983
-0.400000	-0.052031	0.763790	-0.867852
-0.380000	-0.054629	0.739924	-0.849182
-0.360000	-0.057214	0.714527	-0.828954
-0.340000	-0.059771	0.687627	-0.807168
-0.320000	-0.062286	0.659270	-0.783842
-0.300000	-0.064744	0.629529	-0.759018
-0.280000	-0.067131	0.598501	-0.732764
-0.260000	-0.069432	0.566317	-0.705180
-0.240000	-0.071631	0.533141	-0.676402
-0.220000	-0.073714	0.499183	-0.646610
-0.200000	-0.075666	0.464703	-0.616036
-0.180000	-0.077475	0.430026	-0.584977
-0.160000	-0.079127	0.395556	-0.553810
-0.140000	-0.080609	0.361795	-0.523014
-0.120000	-0.081911	0.329371	-0.493194
-0.100000	-0.083023	0.299061	-0.465106
-0.080000	-0.083934	0.271812	-0.439679
-0.060000	-0.084636	0.248733	-0.418006
-0.040000	-0.085125	0.231032	-0.401281
-0.020000	-0.085392	0.219860	-0.390645
0.000000	-0.085436	0.216075	-0.386947
0.020000	-0.085252	0.220000	-0.390505
0.040000	-0.084840	0.231316	-0.400996
0.060000	-0.084198	0.249171	-0.417568
0.080000	-0.083329	0.272417	-0.439074
0.100000	-0.082233	0.299850	-0.464316
0.120000	-0.080913	0.330368	-0.492195
0.140000	-0.079374	0.363029	-0.521777
0.160000	-0.077618	0.397062	-0.552299
0.180000	-0.075651	0.431847	-0.583149
0.200000	-0.073478	0.466887	-0.613842
0.220000	-0.071102	0.501787	-0.643992
